Date,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Requests
"2025-10-11T02:46:25.542Z","","","Included","claude-4.5-sonnet-thinking","No","47966","39851","899064","11121","998002","2"
"2025-10-11T02:31:07.115Z","","","Included","claude-4.5-sonnet-thinking","No","95659","62226","1682966","19145","1859996","2"
"2025-10-11T02:21:22.061Z","","","Included","claude-4.5-sonnet-thinking","No","70893","271460","1049859","29331","1421543","2"
"2025-10-11T02:07:48.149Z","","","Included","claude-4.5-sonnet-thinking","No","95718","55205","1501801","22012","1674736","2"
"2025-10-11T01:48:12.479Z","","","Included","claude-4.5-sonnet-thinking","No","83692","56570","3747519","24518","3912299","2"
"2025-10-11T01:45:23.298Z","","","Included","claude-4.5-sonnet-thinking","No","132320","5255","133580","2064","273219","2"
"2025-10-11T01:35:13.885Z","","","Included","claude-4.5-sonnet-thinking","No","124331","28606","694407","10679","858023","2"
"2025-10-11T01:24:00.229Z","","","Included","claude-4.5-sonnet-thinking","No","99416","77106","678380","38835","893737","2"
"2025-10-11T01:16:10.974Z","","","Included","claude-4.5-sonnet-thinking","No","19238","23856","1279201","10625","1332920","2"
"2025-10-11T01:15:18.473Z","","","Included","claude-4.5-sonnet-thinking","No","36445","4273","99117","2537","142372","2"
"2025-10-11T01:12:31.326Z","","","Included","claude-4.5-sonnet-thinking","No","19972","49786","126663","2835","199256","2"
"2025-10-10T10:07:20.951Z","","","Included","claude-4.5-sonnet-thinking","No","84526","63808","2005320","26604","2180258","2"
"2025-10-10T10:00:24.309Z","","","Included","claude-4.5-sonnet-thinking","No","41826","18080","498760","9071","567737","2"
"2025-10-10T09:57:24.767Z","","","Included","claude-4.5-sonnet-thinking","No","157922","14709","1286993","3740","1463364","2"
"2025-10-10T09:46:25.605Z","","","Errored, No Charge","claude-4.5-sonnet-thinking","No","257786","95439","8048751","23356","8425332","-"
"2025-10-10T09:37:14.969Z","","","Included","claude-4.5-sonnet-thinking","No","448429","14781","1323045","3046","1789301","2"
"2025-10-10T09:23:32.603Z","","","Included","claude-4.5-sonnet-thinking","No","166529","33311","4426510","11581","4637931","2"
"2025-10-10T09:12:47.608Z","","","Included","claude-4.5-sonnet-thinking","No","144451","48425","8669211","17619","8879706","2"
"2025-10-10T08:56:08.429Z","","","Errored, No Charge","claude-4.5-sonnet-thinking","No","377529","38309","8067287","29626","8512751","-"
"2025-10-10T08:51:31.885Z","","","Errored, No Charge","claude-4.5-sonnet-thinking","No","151587","59208","1300439","4211","1515445","-"
"2025-10-10T08:41:42.707Z","","","Included","claude-4.5-sonnet-thinking","No","83535","38494","3714071","12202","3848302","2"
"2025-10-10T08:34:03.835Z","","","Included","claude-4.5-sonnet-thinking","No","19011","44738","2443536","13019","2520304","2"
"2025-10-10T08:28:59.909Z","","","Included","claude-4.5-sonnet-thinking","No","2152","17963","938647","12340","971102","2"
"2025-10-10T08:20:04.741Z","","","Included","claude-4.5-sonnet-thinking","No","5915","36152","2865649","15342","2923058","2"
"2025-10-10T08:16:55.825Z","","","Included","claude-4.5-sonnet-thinking","No","0","10628","211353","8181","230162","2"
"2025-10-10T08:08:53.999Z","","","Included","claude-4.5-sonnet-thinking","No","3963","54404","2053324","19456","2131147","2"
"2025-10-10T08:00:36.256Z","","","Included","claude-4.5-sonnet-thinking","No","0","50949","194474","15195","260618","2"
"2025-10-10T07:37:49.754Z","","","Included","claude-4.5-sonnet-thinking","No","1435","42338","4549809","14614","4608196","2"
"2025-10-10T07:28:34.971Z","","","Included","claude-4.5-sonnet-thinking","No","9698","40469","2323157","19423","2392747","2"
"2025-10-10T07:13:13.865Z","","","Included","claude-4.5-sonnet-thinking","No","4550","78293","3552877","29411","3665131","2"
"2025-10-10T07:09:44.971Z","","","Included","claude-4.5-sonnet-thinking","No","0","27736","1441092","6836","1475664","2"
"2025-10-10T07:02:27.888Z","","","Included","claude-4.5-sonnet-thinking","No","4403","75766","3133726","14693","3228588","2"
"2025-10-10T06:50:19.638Z","","","Included","claude-4.5-sonnet-thinking","No","0","188914","3619435","24763","3833112","2"
"2025-10-10T06:44:14.476Z","","","Included","claude-4.5-sonnet-thinking","No","0","69007","1969547","10731","2049285","2"
"2025-10-10T06:38:20.756Z","","","Included","claude-4.5-sonnet-thinking","No","11978","23876","1430143","14311","1480308","2"
"2025-10-10T06:31:58.767Z","","","Included","claude-4.5-sonnet-thinking","No","17676","32222","1004929","17155","1071982","2"
"2025-10-10T06:19:38.607Z","","","Included","claude-4.5-sonnet-thinking","No","533","67076","2509068","23896","2600573","2"
"2025-10-10T06:13:19.505Z","","","Included","claude-4.5-sonnet-thinking","No","578","67551","2907031","15525","2990685","2"
"2025-10-10T06:09:43.645Z","","","Included","claude-4.5-sonnet-thinking","No","0","26331","1311367","7756","1345454","2"
"2025-10-10T05:56:19.792Z","","","Included","claude-4.5-sonnet-thinking","No","53841","116389","3276048","36638","3482916","2"
"2025-10-10T05:51:54.064Z","","","Included","claude-4.5-sonnet-thinking","No","0","34600","735040","9607","779247","2"
"2025-10-10T05:46:24.720Z","","","Included","claude-4.5-sonnet-thinking","No","12531","43014","1486023","16073","1557641","2"
"2025-10-10T05:42:38.554Z","","","Included","claude-4.5-sonnet-thinking","No","15648","24993","888374","6098","935113","2"
"2025-10-10T05:39:01.716Z","","","Included","claude-4.5-sonnet-thinking","No","10696","28050","637011","5004","680761","2"
"2025-10-10T05:29:44.229Z","","","Errored, No Charge","claude-4.5-sonnet-thinking","No","40426","69790","936170","25486","1071872","-"
"2025-10-10T05:21:12.739Z","","","Included","claude-4.5-sonnet-thinking","No","3367","20591","721722","12633","758313","2"
"2025-10-10T05:09:59.893Z","","","Included","claude-4.5-sonnet-thinking","No","0","28523","1079526","18559","1126608","2"
"2025-10-10T04:52:32.414Z","","","Included","claude-4.5-sonnet-thinking","No","87511","21372","296174","8859","413916","2"
"2025-10-10T04:29:15.867Z","","","Included","claude-4.5-sonnet-thinking","No","52363","63581","534517","20167","670628","2"
"2025-10-10T04:14:45.728Z","","","Included","claude-4.5-sonnet-thinking","No","195702","29543","937503","16722","1179470","2"
"2025-10-10T04:10:13.600Z","","","Included","claude-4.5-sonnet-thinking","No","143586","28058","1292191","9572","1473407","2"
"2025-10-10T04:03:58.316Z","","","Included","claude-4.5-sonnet-thinking","No","20394","60159","1525564","22480","1628597","2"
"2025-10-10T04:01:45.682Z","","","Included","claude-4.5-sonnet-thinking","No","0","23580","265491","4397","293468","2"
"2025-10-10T03:47:42.275Z","","","Included","claude-4.5-sonnet-thinking","No","167795","130641","6150273","26120","6474829","2"
"2025-10-10T03:33:57.806Z","","","Included","claude-4.5-sonnet-thinking","No","47414","89607","2874279","26461","3037761","2"
"2025-10-10T03:30:24.536Z","","","Included","claude-4.5-sonnet-thinking","No","29465","115720","5998455","33432","6177072","2"
"2025-10-10T03:26:59.363Z","","","Included","claude-4.5-sonnet-thinking","No","9536","72004","2300731","10018","2392289","2"
"2025-10-10T03:19:06.463Z","","","Included","claude-4.5-sonnet-thinking","No","0","43085","779380","15290","837755","2"
"2025-10-10T03:02:37.905Z","","","Included","claude-4.5-sonnet-thinking","No","201116","113820","2226532","29981","2571449","2"
"2025-10-10T02:56:35.915Z","","","Errored, No Charge","claude-4.5-sonnet-thinking","No","154224","22207","1282953","6800","1466184","-"
"2025-10-10T02:45:43.020Z","","","Included","claude-4.5-sonnet-thinking","No","143481","17030","873711","8631","1042853","2"
"2025-10-10T02:19:19.240Z","","","Errored, No Charge","claude-4.5-sonnet-thinking","No","127218","10237","922227","6022","1065704","-"
"2025-10-10T02:05:44.676Z","","","Included","claude-4.5-sonnet-thinking","No","24429","19685","937538","6683","988335","2"
"2025-10-10T02:03:18.242Z","","","Included","claude-4.5-sonnet-thinking","No","104291","18463","439145","7213","569112","2"
"2025-10-10T01:42:53.073Z","","","Included","claude-4.5-sonnet-thinking","No","91494","18260","837948","8091","955793","2"
"2025-10-10T01:36:56.376Z","","","Included","claude-4.5-sonnet-thinking","No","78671","67449","1644551","12918","1803589","2"
"2025-10-10T01:33:14.355Z","","","Included","claude-4.5-sonnet-thinking","No","22343","25625","517449","7529","572946","2"
"2025-10-10T01:28:58.225Z","","","Included","claude-4.5-sonnet-thinking","No","20868","16339","204418","5829","247454","2"
"2025-10-10T01:27:22.378Z","","","Included","claude-4.5-sonnet-thinking","No","14857","11819","117595","4390","148661","2"
"2025-10-10T01:25:36.865Z","","","Included","claude-4.5-sonnet-thinking","No","8548","5534","43357","1841","59280","2"
"2025-10-09T12:00:28.124Z","","","Included","claude-4.5-sonnet-thinking","No","236490","64954","2533825","13759","2849028","2"
"2025-10-09T11:53:14.000Z","","","Included","claude-4.5-sonnet-thinking","No","73212","49963","1219641","13393","1356209","2"
"2025-10-09T11:50:18.616Z","","","Included","claude-4.5-sonnet-thinking","No","18727","28256","237548","6267","290798","2"
"2025-10-09T11:49:28.046Z","","","Included","claude-4.5-sonnet-thinking","No","6811","7679","42432","1575","58497","2"
"2025-10-09T10:11:52.049Z","","","Included","claude-4.5-sonnet-thinking","No","24049","5123","484526","6856","520554","2"
"2025-10-09T10:08:17.898Z","","","Included","claude-4.5-sonnet-thinking","No","20705","18522","303867","6992","350086","2"
"2025-10-09T10:03:32.237Z","","","Included","claude-4.5-sonnet-thinking","No","795","1237","95880","7332","105244","2"
"2025-10-09T10:02:19.275Z","","","Included","claude-4.5-sonnet-thinking","No","1260","442","94526","977","97205","2"
"2025-10-09T09:57:04.712Z","","","Included","claude-4.5-sonnet-thinking","No","84278","756","10306","1590","96930","2"
"2025-10-09T07:45:21.511Z","","","Included","code-supernova-1-million","No","0","12465","15026","764","28255","0"
"2025-10-09T07:39:28.748Z","","","Included","code-supernova-1-million","No","0","433482","741844","1672","1176998","0"
"2025-10-09T07:08:59.644Z","","","Included","code-supernova-1-million","No","0","47664","1197308","3201","1248173","0"
"2025-10-09T06:59:44.541Z","","","Included","code-supernova-1-million","No","0","22929","1357379","2283","1382591","0"
"2025-10-09T06:52:52.165Z","","","Included","code-supernova-1-million","No","0","77317","591257","2633","671207","0"
"2025-10-09T06:26:42.642Z","","","Included","code-supernova-1-million","No","0","4801","257667","2792","265260","0"
"2025-10-09T06:22:05.285Z","","","Included","code-supernova-1-million","No","0","18048","266310","2397","286755","0"
"2025-10-09T06:20:27.971Z","","","Included","code-supernova-1-million","No","0","41535","355229","2349","399113","0"
"2025-10-09T06:02:04.596Z","","","Included","code-supernova-1-million","No","0","2046","57689","1609","61344","0"
"2025-10-09T06:00:42.552Z","","","Included","code-supernova-1-million","No","0","19213","157799","792","177804","0"
"2025-10-09T04:06:56.390Z","","","Included","claude-4.5-sonnet-thinking","No","134407","6044","153775","6146","300372","2"
"2025-10-09T03:58:48.770Z","","","Included","claude-4.5-sonnet-thinking","No","116886","18813","258944","7179","401822","2"
"2025-10-09T03:50:15.964Z","","","Included","claude-4.5-sonnet-thinking","No","10903","776","106247","8620","126546","2"
"2025-10-09T03:47:49.897Z","","","Included","claude-4.5-sonnet-thinking","No","97264","1039","8991","10984","118278","2"
"2025-10-09T03:28:56.956Z","","","Included","claude-4.5-sonnet-thinking","No","82856","865","172832","15192","271745","2"
"2025-10-09T03:22:13.446Z","","","Included","claude-4.5-sonnet-thinking","No","63484","1030","183649","10267","258430","2"
"2025-10-09T03:16:00.768Z","","","Included","claude-4.5-sonnet-thinking","No","40083","1943","249764","5069","296859","2"
"2025-10-09T03:07:40.116Z","","","Included","claude-4.5-sonnet-thinking","No","46529","1503","108675","6010","162717","2"
"2025-10-09T03:03:20.061Z","","","Errored, No Charge","claude-4.5-sonnet-thinking","No","101194","240","8227","0","109661","-"
"2025-10-09T02:55:59.514Z","","","Included","claude-4.5-sonnet-thinking","No","2274","7433","187215","9522","206444","2"
"2025-10-09T02:52:59.024Z","","","Included","claude-4.5-sonnet-thinking","No","83914","980","9023","2174","96091","2"
"2025-09-30T01:42:24.200Z","","","Included","code-supernova-1-million","No","0","10195","17343","489","28027","0"
"2025-09-29T09:07:16.275Z","","","Included","code-supernova-1-million","No","0","446","541876","313","542635","0"
"2025-09-29T09:06:14.647Z","","","Included","code-supernova-1-million","No","0","2876","713481","381","716738","0"
"2025-09-29T09:02:41.044Z","","","Included","code-supernova-1-million","No","0","134847","392999","346","528192","0"
"2025-09-29T09:00:28.749Z","","","Included","code-supernova-1-million","No","0","31675","366924","895","399494","0"
"2025-09-29T08:43:15.171Z","","","Errored, No Charge","code-supernova-1-million","No","0","604867","3882671","4466","4492004","-"
"2025-09-29T08:35:58.213Z","","","Included","code-supernova-1-million","No","0","154405","2530724","3967","2689096","0"
"2025-09-29T08:29:35.915Z","","","Included","code-supernova-1-million","No","0","7492","1476250","8895","1492637","0"
"2025-09-29T08:28:24.774Z","","","Included","code-supernova-1-million","No","0","4652","275317","738","280707","0"
"2025-09-29T08:26:52.929Z","","","Included","code-supernova-1-million","No","0","5635","275933","693","282261","0"
"2025-09-29T08:23:42.572Z","","","Included","code-supernova-1-million","No","0","15947","541031","1685","558663","0"
"2025-09-29T08:20:36.362Z","","","Included","code-supernova-1-million","No","0","9951","22262","1176","33389","0"
"2025-09-29T08:19:52.706Z","","","Included","code-supernova-1-million","No","0","253589","610942","426","864957","0"
"2025-09-29T08:12:40.371Z","","","Errored, No Charge","code-supernova-1-million","No","0","291119","7441525","5198","7737842","-"
"2025-09-29T07:46:24.890Z","","","Included","code-supernova-1-million","No","0","76852","3600048","2041","3678941","0"
"2025-09-29T07:43:22.842Z","","","Included","code-supernova-1-million","No","0","152586","2656230","2378","2811194","0"
"2025-09-29T07:35:19.705Z","","","Included","code-supernova-1-million","No","0","41554","2211551","3855","2256960","0"
"2025-09-29T07:14:52.882Z","","","Included","claude-4-sonnet-thinking","No","187074","73287","1949331","6528","2216220","2"
"2025-09-29T07:11:24.973Z","","","Included","claude-4-sonnet-thinking","No","94051","267143","1234490","5966","1601650","2"
"2025-09-29T07:08:16.033Z","","","Included","claude-4-sonnet-thinking","No","41250","85752","479448","6266","612716","2"
"2025-09-29T07:01:46.804Z","","","Included","claude-4-sonnet-thinking","No","23761","22902","297624","7522","351809","2"
"2025-09-29T06:41:55.351Z","","","Included","claude-4-sonnet-thinking","No","108558","195349","1977950","12780","2294637","2"
"2025-09-29T06:33:42.628Z","","","Included","claude-4-sonnet-thinking","No","52699","450055","826419","10892","1340065","2"
"2025-09-29T06:14:41.412Z","","","Included","claude-4-sonnet-thinking","No","150721","4331572","8021975","62465","12566733","2"
"2025-09-29T06:06:59.552Z","","","Included","claude-4-sonnet-thinking","No","291417","156410","4318393","16552","4782772","2"
"2025-09-29T04:25:39.359Z","","","Included","claude-4-sonnet-thinking","No","198276","66483","258647","2593","525999","2"
"2025-09-29T03:49:43.577Z","","","Included","claude-4-sonnet-thinking","No","100433","120967","288609","3665","513674","2"
"2025-09-29T03:09:44.736Z","","","Errored, No Charge","claude-4-sonnet-thinking","No","194829","68600","699397","3783","966609","-"
"2025-09-29T02:35:23.941Z","","","Included","claude-4-sonnet-thinking","No","130787","122249","2032722","7424","2293182","2"
"2025-09-29T02:30:30.722Z","","","Included","claude-4-sonnet-thinking","No","75228","1142","10908","780","88058","2"
"2025-09-29T02:21:44.943Z","","","Included","claude-4-sonnet-thinking","No","77411","551177","1258045","15948","1902581","2"
"2025-09-29T02:13:02.108Z","","","Included","claude-4-sonnet-thinking","No","164990","101010","1004525","6447","1276972","2"
"2025-09-29T02:09:04.178Z","","","Included","claude-4-sonnet-thinking","No","31855","126380","372115","7814","538164","2"
"2025-09-29T02:06:07.696Z","","","Included","claude-4-sonnet-thinking","No","18889","502","18852","1207","39450","2"
"2025-09-29T02:04:43.892Z","","","Included","claude-4-sonnet-thinking","No","8652","49162","106395","2307","166516","2"
"2025-09-26T10:03:36.954Z","","","Errored, No Charge","claude-4-sonnet-thinking","No","90531","12103","111144","2473","216251","-"
"2025-09-26T09:52:38.921Z","","","Errored, No Charge","claude-4-sonnet-thinking","No","48448","108575","357753","5316","520092","-"
"2025-09-26T09:46:53.123Z","","","Included","claude-4-sonnet-thinking","No","56473","98965","89056","3959","248453","2"
"2025-09-26T07:03:47.721Z","","","Included","claude-4-sonnet-thinking","No","94759","8784","631259","4188","738990","2"
"2025-09-26T06:37:10.270Z","","","Included","claude-4-sonnet-thinking","No","88713","4107","301754","3297","397871","2"
"2025-09-26T06:26:30.858Z","","","Included","claude-4-sonnet-thinking","No","15731","3834","454396","3317","477278","2"
"2025-09-26T06:24:16.241Z","","","Included","claude-4-sonnet-thinking","No","76949","26692","514218","5221","623080","2"
"2025-09-26T06:02:05.641Z","","","Included","claude-4-sonnet-thinking","No","70914","210051","1340398","20745","1642108","2"
"2025-09-25T02:59:18.958Z","","","Included","code-supernova","No","0","30527","1491038","8442","1530007","0"
"2025-09-25T02:55:47.717Z","","","Errored, No Charge","code-supernova","No","0","118715","476800","1135","596650","-"
"2025-09-24T09:27:04.202Z","","","Included","claude-4-sonnet-thinking","No","20615","649","1595064","6620","1622948","2"
"2025-09-24T09:22:15.055Z","","","Included","claude-4-sonnet-thinking","No","14415","3204","1222834","4331","1244784","2"
"2025-09-24T09:16:24.811Z","","","Included","claude-4-sonnet-thinking","No","120283","2079","653573","2379","778314","2"
"2025-09-24T09:12:02.679Z","","","Included","claude-4-sonnet-thinking","No","115105","5930","979607","5987","1106629","2"
"2025-09-24T09:08:07.337Z","","","Included","claude-4-sonnet-thinking","No","15096","1587","1264620","5965","1287268","2"
"2025-09-24T09:04:00.797Z","","","Included","claude-4-sonnet-thinking","No","8517","1068","482041","2029","493655","2"
"2025-09-24T09:01:50.823Z","","","Included","claude-4-sonnet-thinking","No","11406","1005","743415","2762","758588","2"
"2025-09-24T09:00:09.738Z","","","Included","claude-4-sonnet-thinking","No","80096","2136","275655","3479","361366","2"
"2025-09-24T08:48:17.810Z","","","Included","claude-4-sonnet-thinking","No","74584","653","733525","5662","814424","2"
"2025-09-24T08:46:19.748Z","","","Errored, No Charge","claude-4-sonnet-thinking","No","64528","2543","803786","3529","874386","-"
"2025-09-24T08:34:25.355Z","","","Errored, No Charge","claude-4-sonnet-thinking","No","75487","219","1115998","16940","1208644","-"
"2025-09-24T02:10:34.487Z","","","Included","auto","No","41260","0","810284","6158","857702","1"
"2025-09-24T01:53:31.061Z","","","Included","auto","No","26740","0","351055","5237","383032","1"
"2025-09-23T08:41:09.536Z","","","Included","claude-4-sonnet-thinking","No","12588","488","863906","3787","880769","2"
"2025-09-23T08:39:56.534Z","","","Included","claude-4-sonnet-thinking","No","73517","768","499004","3163","576452","2"
"2025-09-23T08:34:02.782Z","","","Included","claude-4-sonnet-thinking","No","67038","511","236174","2276","305999","2"
"2025-09-23T08:28:37.185Z","","","Included","claude-4-sonnet-thinking","No","63252","139","972962","12413","1048766","2"
"2025-09-22T01:56:13.403Z","","","Included","claude-4-sonnet-thinking","No","80679","224","457113","3113","541129","2"
"2025-09-22T01:50:23.121Z","","","Included","claude-4-sonnet-thinking","No","76343","6098","661051","5729","749221","2"
"2025-09-18T07:22:59.835Z","","","Errored, No Charge","claude-4-sonnet-thinking","No","87653","3691","10922","698","102964","-"
"2025-09-18T07:20:36.704Z","","","Included","auto","No","0","7172","0","104","7276","1"
"2025-09-18T07:15:02.497Z","","","Errored, No Charge","claude-4-sonnet-thinking","No","86975","5229","198439","1218","291861","-"
"2025-09-18T07:06:31.178Z","","","Included","auto","No","0","6164","0","1550","7714","1"
"2025-09-18T06:52:17.466Z","","","Included","claude-4-sonnet-thinking","No","80369","576","2290656","10517","2382118","2"
"2025-09-18T06:47:44.571Z","","","Included","claude-4-sonnet-thinking","No","61407","168","1266213","10217","1338005","2"
"2025-09-18T06:38:45.054Z","","","Included","claude-4-sonnet-thinking","No","63097","147","1293039","17515","1373798","2"
"2025-09-18T06:11:12.816Z","","","Included","claude-4-sonnet-thinking","No","41521","102","446901","4405","492929","2"
"2025-09-18T05:55:04.446Z","","","Included","claude-4-sonnet-thinking","No","66439","692","975056","4884","1047071","2"
"2025-09-18T05:42:38.070Z","","","Included","claude-4-sonnet-thinking","No","9006","692","264589","1414","275701","2"
"2025-09-18T05:40:21.312Z","","","Included","claude-4-sonnet-thinking","No","55211","855","202940","5275","264281","2"
"2025-09-18T05:31:01.577Z","","","Included","claude-4-sonnet-thinking","No","50050","3340","240176","2299","295865","2"
"2025-09-18T05:23:21.730Z","","","Included","claude-4-sonnet-thinking","No","6142","412","258298","2557","267409","2"
"2025-09-18T05:19:45.925Z","","","Included","claude-4-sonnet-thinking","No","39962","382","159018","1952","201314","2"
"2025-09-18T05:08:18.009Z","","","Included","claude-4-sonnet-thinking","No","37872","244316","708540","9611","1000339","2"
"2025-09-18T04:42:07.336Z","","","Included","claude-4-sonnet-thinking","No","163756","10304","1536576","2925","1713561","2"
"2025-09-18T04:15:55.473Z","","","Included","claude-4-sonnet-thinking","No","148297","4831","3590737","6932","3750797","2"
"2025-09-18T04:09:42.410Z","","","Included","claude-4-sonnet-thinking","No","15145","874","2969381","6462","2991862","2"
"2025-09-18T04:07:18.998Z","","","Included","claude-4-sonnet-thinking","No","114813","761","133346","519","249439","2"
"2025-09-18T04:03:41.419Z","","","Included","claude-4-sonnet-thinking","No","9799","4527","104543","1452","120321","2"
"2025-09-18T03:58:43.179Z","","","Included","claude-4-sonnet-thinking","No","22853","449","41487","2876","67665","2"
"2025-09-18T03:53:07.454Z","","","Errored, No Charge","claude-4-sonnet-thinking","No","","","","","","-"
"2025-09-18T03:49:43.632Z","","","Included","claude-4-sonnet-thinking","No","21000","99","238925","6743","266767","2"
"2025-09-18T03:45:09.766Z","","","Errored, No Charge","claude-4-sonnet-thinking","No","110292","743","1715179","10454","1836668","-"
"2025-09-18T03:43:53.498Z","","","Included","auto","No","0","7734","0","18","7752","1"
"2025-09-18T03:43:41.432Z","","","Included","auto","No","0","7709","0","22","7731","1"
"2025-09-18T03:37:57.344Z","","","Included","claude-4-sonnet-thinking","No","89879","592","1446109","16843","1553423","2"
"2025-09-18T03:29:25.014Z","","","Errored, No Charge","claude-4-sonnet-thinking","No","232318","98914","2649881","23821","3004934","-"
"2025-09-18T03:21:33.121Z","","","Included","claude-4-sonnet-thinking","No","18929","629","2269577","11466","2300601","2"
"2025-09-18T03:19:52.371Z","","","Errored, No Charge","claude-4-sonnet-thinking","No","","","","","","-"
"2025-09-18T03:11:30.508Z","","","Included","claude-4-sonnet-thinking","No","141442","663","2591645","12232","2745982","2"
"2025-09-18T02:58:41.233Z","","","Included","claude-4-sonnet-thinking","No","117124","654","1939179","10393","2067350","2"
"2025-09-18T02:48:51.178Z","","","Included","claude-4-sonnet-thinking","No","96514","806","4326566","22230","4446116","2"
"2025-09-18T02:36:25.533Z","","","Included","claude-4-sonnet-thinking","No","45707","115284","1098758","15877","1275626","2"
"2025-09-18T02:32:11.434Z","","","Included","claude-4-sonnet-thinking","No","160348","379","2153629","9345","2323701","2"
"2025-09-18T02:23:47.129Z","","","Included","claude-4-sonnet-thinking","No","147217","535","2556436","10403","2714591","2"
"2025-09-18T02:17:51.245Z","","","Included","claude-4-sonnet-thinking","No","124555","488","1690410","7944","1823397","2"
"2025-09-18T02:10:47.778Z","","","Included","claude-4-sonnet-thinking","No","108197","404","1466425","8993","1584019","2"
"2025-09-18T02:01:29.115Z","","","Included","claude-4-sonnet-thinking","No","90187","19515","1478987","11403","1600092","2"
"2025-09-18T01:44:43.912Z","","","Included","claude-4-sonnet-thinking","No","46094","88","1249067","13710","1308959","2"
"2025-09-16T10:21:26.637Z","","","Errored, No Charge","claude-4-sonnet-thinking","No","147361","536","1690123","5122","1843142","-"
"2025-09-16T10:00:34.871Z","","","Included","claude-4-sonnet-thinking","No","137188","540","1421329","7773","1566830","2"
"2025-09-16T09:54:57.585Z","","","Included","claude-4-sonnet-thinking","No","123771","557","1996469","11147","2131944","2"
"2025-09-16T09:50:21.838Z","","","Included","claude-4-sonnet-thinking","No","103162","1422","1291416","8366","1404366","2"
"2025-09-16T09:42:10.182Z","","","Included","claude-4-sonnet-thinking","No","87043","479","1298005","6769","1392296","2"
"2025-09-16T09:31:50.421Z","","","Included","claude-4-sonnet-thinking","No","74259","515","881635","6412","962821","2"
"2025-09-16T09:26:40.214Z","","","Included","claude-4-sonnet-thinking","No","63438","486","750994","8637","823555","2"
"2025-09-16T09:16:36.497Z","","","Included","claude-4-sonnet-thinking","No","47294","241","538028","5996","591559","2"
"2025-09-16T09:10:20.063Z","","","Included","claude-4-sonnet-thinking","No","36600","112","394027","16130","446869","2"
"2025-09-16T08:54:09.860Z","","","Included","claude-4-sonnet-thinking","No","52829","528","497762","3597","554716","2"
"2025-09-16T08:47:12.579Z","","","Included","claude-4-sonnet-thinking","No","18822","514","1292542","8688","1320566","2"
"2025-09-16T08:44:04.556Z","","","Included","claude-4-sonnet-thinking","No","7562","506","115289","1010","124367","2"
"2025-09-16T08:40:15.855Z","","","Included","claude-4-sonnet-thinking","No","28867","158325","235925","9819","432936","2"
"2025-09-16T08:38:58.899Z","","","Errored, No Charge","claude-4-sonnet-thinking","No","","","","","","-"
"2025-09-16T08:38:09.920Z","","","Errored, No Charge","gpt-5","No","","","","","","-"
"2025-09-16T08:37:19.993Z","","","Errored, No Charge","claude-4-sonnet-thinking","No","","","","","","-"
"2025-09-16T08:35:20.583Z","","","Errored, No Charge","claude-4-sonnet-thinking","No","","","","","","-"
"2025-09-16T08:31:16.226Z","","","Included","claude-4-sonnet-thinking","No","157017","911","1806865","6482","1971275","2"
"2025-09-16T08:19:19.528Z","","","Included","claude-4-sonnet-thinking","No","146768","628","2001639","7802","2156837","2"
"2025-09-16T08:13:02.197Z","","","Included","claude-4-sonnet-thinking","No","135850","710","1948791","9927","2095278","2"
"2025-09-16T07:55:28.108Z","","","Included","claude-4-sonnet-thinking","No","121430","545","2248210","11736","2381921","2"
"2025-09-16T07:44:59.461Z","","","Included","claude-4-sonnet-thinking","No","10937","516","1097472","3064","1111989","2"
"2025-09-16T07:42:58.518Z","","","Included","claude-4-sonnet-thinking","No","97662","636","1072334","2788","1173420","2"
"2025-09-16T07:13:02.676Z","","","Included","claude-4-sonnet-thinking","No","92127","64891","1555693","16262","1728973","2"
"2025-09-16T07:08:03.413Z","","","Included","claude-4-sonnet-thinking","No","161703","48082","2474269","13773","2697827","2"
"2025-09-16T07:03:18.814Z","","","Included","claude-4-sonnet-thinking","No","16433","559","1218480","7511","1242983","2"
"2025-09-16T07:01:00.899Z","","","Included","claude-4-sonnet-thinking","No","14394","795","363296","3280","381765","2"
"2025-09-16T06:57:18.890Z","","","Included","claude-4-sonnet-thinking","No","22080","2146","604982","7515","636723","2"
"2025-09-16T06:53:58.289Z","","","Included","claude-4-sonnet-thinking","No","23645","282","611822","7861","643610","2"
"2025-09-16T06:50:49.303Z","","","Included","claude-4-sonnet-thinking","No","13673","314","652442","8109","674538","2"
"2025-09-16T06:48:03.419Z","","","Included","claude-4-sonnet-thinking","No","49292","592","129325","1239","180448","2"
"2025-09-16T06:43:43.546Z","","","Included","claude-4-sonnet-thinking","No","48976","101","521496","12747","583320","2"
"2025-09-16T06:40:13.246Z","","","Errored, No Charge","claude-4-sonnet-thinking","No","","","","","","-"
"2025-09-16T06:38:33.831Z","","","Errored, No Charge","claude-4-sonnet-thinking","No","","","","","","-"
"2025-09-16T06:36:26.559Z","","","Errored, No Charge","claude-4-sonnet-thinking","No","16899","1081","299829","5100","322909","-"
"2025-09-16T06:33:48.370Z","","","Included","claude-4-sonnet-thinking","No","16628","325","434992","4651","456596","2"
"2025-09-16T06:30:13.236Z","","","Included","claude-4-sonnet-thinking","No","134817","1858","291962","5724","434361","2"
